X , Y0 , E0
2.5 537 23.1733
7.5 285 16.8819
12.5 204 14.2829
17.5 163 12.7671
22.5 137 11.7047
27.5 97 9.84886
32.5 81 9
37.5 52 7.2111
42.5 49 7
47.5 63 7.93725
52.5 41 6.40312
57.5 41 6.40312
62.5 27 5.19615
67.5 33 5.74456
72.5 31 5.56776
77.5 26 5.09902
82.5 34 5.83095
87.5 22 4.69042
92.5 21 4.58258
97.5 21 4.58258
102.5 20 4.47214
107.5 19 4.3589
112.5 19 4.3589
117.5 13 3.60555
122.5 14 3.74166
127.5 14 3.74166
132.5 7 2.64575
137.5 19 4.3589
142.5 6 2.44949
147.5 15 3.87298
152.5 16 4
157.5 12 3.4641
162.5 8 2.82843
167.5 10 3.16228
172.5 10 3.16228
177.5 10 3.16228
182.5 17 4.12311
187.5 14 3.74166
192.5 6 2.44949
197.5 10 3.16228
202.5 19 4.3589
207.5 13 3.60555
212.5 17 4.12311
217.5 5 2.23607
222.5 10 3.16228
227.5 13 3.60555
232.5 12 3.4641
237.5 9 3
242.5 7 2.64575
247.5 8 2.82843
252.5 10 3.16228
257.5 4 2
262.5 5 2.23607
267.5 8 2.82843
272.5 10 3.16228
277.5 6 2.44949
282.5 8 2.82843
287.5 12 3.4641
292.5 12 3.4641
297.5 13 3.60555
302.5 9 3
307.5 8 2.82843
312.5 7 2.64575
317.5 6 2.44949
322.5 5 2.23607
327.5 5 2.23607
332.5 7 2.64575
337.5 7 2.64575
342.5 2 1.41421
347.5 10 3.16228
352.5 9 3
357.5 8 2.82843
362.5 5 2.23607
367.5 6 2.44949
372.5 11 3.31662
377.5 12 3.4641
382.5 4 2
387.5 7 2.64575
392.5 9 3
397.5 8 2.82843
402.5 5 2.23607
407.5 11 3.31662
412.5 12 3.4641
417.5 5 2.23607
422.5 4 2
427.5 7 2.64575
432.5 7 2.64575
437.5 6 2.44949
442.5 4 2
447.5 6 2.44949
452.5 5 2.23607
457.5 6 2.44949
462.5 4 2
467.5 8 2.82843
472.5 4 2
477.5 8 2.82843
482.5 1 1
487.5 6 2.44949
492.5 6 2.44949
497.5 9 3
502.5 7 2.64575
507.5 6 2.44949
512.5 4 2
517.5 10 3.16228
522.5 9 3
527.5 4 2
532.5 3 1.73205
537.5 5 2.23607
542.5 7 2.64575
547.5 6 2.44949
552.5 10 3.16228
557.5 6 2.44949
562.5 6 2.44949
567.5 5 2.23607
572.5 6 2.44949
577.5 8 2.82843
582.5 10 3.16228
587.5 13 3.60555
592.5 12 3.4641
597.5 7 2.64575
602.5 7 2.64575
607.5 9 3
612.5 9 3
617.5 10 3.16228
622.5 7 2.64575
627.5 10 3.16228
632.5 6 2.44949
637.5 7 2.64575
642.5 2 1.41421
647.5 3 1.73205
652.5 10 3.16228
657.5 14 3.74166
662.5 3 1.73205
667.5 8 2.82843
672.5 8 2.82843
677.5 11 3.31662
682.5 12 3.4641
687.5 11 3.31662
692.5 10 3.16228
697.5 6 2.44949
702.5 3 1.73205
707.5 4 2
712.5 6 2.44949
717.5 7 2.64575
722.5 5 2.23607
727.5 15 3.87298
732.5 14 3.74166
737.5 1 1
742.5 9 3
747.5 8 2.82843
752.5 16 4
757.5 10 3.16228
762.5 13 3.60555
767.5 16 4
772.5 9 3
777.5 15 3.87298
782.5 18 4.24264
787.5 25 5
792.5 21 4.58258
797.5 23 4.79583
802.5 22 4.69042
807.5 26 5.09902
812.5 37 6.08276
817.5 48 6.9282
822.5 72 8.48528
827.5 80 8.94427
832.5 103 10.1489
837.5 131 11.4455
842.5 161 12.6886
847.5 229 15.1327
852.5 280 16.7332
857.5 306 17.4929
862.5 405 20.1246
867.5 456 21.3542
872.5 502 22.4054
877.5 554 23.5372
882.5 657 25.632
887.5 764 27.6405
892.5 774 27.8209
897.5 854 29.2233
902.5 919 30.315
907.5 1033 32.1403
912.5 1019 31.9218
917.5 1085 32.9393
922.5 1154 33.9706
927.5 1203 34.6843
932.5 1189 34.4819
937.5 1261 35.5106
942.5 1242 35.242
947.5 1201 34.6554
952.5 1269 35.623
957.5 1267 35.5949
962.5 1158 34.0294
967.5 1098 33.1361
972.5 1058 32.5269
977.5 1039 32.2335
982.5 954 30.8869
987.5 892 29.8664
992.5 831 28.8271
997.5 734 27.0924
1002.5 665 25.7876
1007.5 605 24.5967
1012.5 545 23.3452
1017.5 500 22.3607
1022.5 458 21.4009
1027.5 392 19.799
1032.5 319 17.8606
1037.5 283 16.8226
1042.5 242 15.5563
1047.5 180 13.4164
1052.5 171 13.0767
